"Date","Season","TimeOfDay","sex","race","age","AgeGrp","ethnicity","Frisk_Searched"
"11/17/19","Fall","EarlyMorning","Male","Black",21,"Adult","NULL","No"
"11/17/19","Fall","EarlyMorning","Male","Black",20,"Adult","Not of Hispanic Origin","No"
"11/17/19","Fall","EarlyMorning","Male","White",24,"Adult","NULL","Yes"
"11/17/19","Fall","EarlyMorning","Male","White",28,"Adult","Hispanic Origin","No"
"11/17/19","Fall","EarlyMorning","Male","Black",28,"Adult","Hispanic Origin","No"
"11/17/19","Fall","DayTime","Male","Black",41,"Adult","Not of Hispanic Origin","No"
"11/17/19","Fall","DayTime","Male","White",31,"Adult","Hispanic Origin","No"
"11/17/19","Fall","DayTime","Male","Black",27,"Adult","Not of Hispanic Origin","No"
"11/17/19","Fall","DayTime","Male","White",15,"Minor","Hispanic Origin","No"
"11/17/19","Fall","DayTime","Male","White",48,"Adult","Not of Hispanic Origin","No"
"11/17/19","Fall","DayTime","Male","Black",43,"Adult","NULL","Yes"
"11/17/19","Fall","Nighttime","Male","Black",41,"Adult","Not of Hispanic Origin","Yes"
"11/17/19","Fall","Nighttime","Male","Black",47,"Adult","Not of Hispanic Origin","No"
"11/17/19","Fall","Nighttime","Male","White",29,"Adult","Not of Hispanic Origin","No"
"11/18/19","Fall","DayTime","Male","Black",17,"Minor","Not of Hispanic Origin","No"
"11/18/19","Fall","EarlyMorning","Male","Black",31,"Adult","Not of Hispanic Origin","No"
"11/18/19","Fall","EarlyMorning","Male","Black",33,"Adult","Not of Hispanic Origin","No"
"11/18/19","Fall","EarlyMorning","Male","Black",24,"Adult","Not of Hispanic Origin","Yes"
"11/18/19","Fall","EarlyMorning","Male","White",18,"Minor","Hispanic Origin","Yes"
"11/18/19","Fall","EarlyMorning","Male","White",30,"Adult","Not of Hispanic Origin","Yes"
"11/18/19","Fall","EarlyMorning","Male","Black",52,"Adult","NULL","No"
"11/18/19","Fall","DayTime","Female","White",44,"Adult","Not of Hispanic Origin","No"
"11/18/19","Fall","DayTime","Female","Black",39,"Adult","Not of Hispanic Origin","No"
"11/18/19","Fall","DayTime","Female","Black",31,"Adult","Not of Hispanic Origin","No"
"11/18/19","Fall","DayTime","Male","Black",39,"Adult","NULL","Yes"
"11/18/19","Fall","DayTime","Male","White",30,"Adult","Not of Hispanic Origin","No"
"11/18/19","Fall","DayTime","Male","White",29,"Adult","Not of Hispanic Origin","No"
"11/18/19","Fall","DayTime","Female","NULL",28,"Adult","NULL","No"
"11/18/19","Fall","DayTime","Male","White",39,"Adult","Not of Hispanic Origin","Yes"
"11/18/19","Fall","DayTime","Male","White",44,"Adult","Not of Hispanic Origin","Yes"
"11/18/19","Fall","DayTime","Male","Black",32,"Adult","NULL","Yes"
"11/18/19","Fall","DayTime","Female","Black",50,"Adult","Not of Hispanic Origin","No"
"11/18/19","Fall","DayTime","Female","Black",26,"Adult","Not of Hispanic Origin","No"
"11/18/19","Fall","Nighttime","Male","Black",30,"Adult","Not of Hispanic Origin","No"
"11/18/19","Fall","Nighttime","Male","Black",15,"Minor","Not of Hispanic Origin","Yes"
"11/18/19","Fall","Nighttime","Male","Black",17,"Minor","Not of Hispanic Origin","Yes"
"11/18/19","Fall","Nighttime","Male","Black",16,"Minor","Not of Hispanic Origin","Yes"
"11/18/19","Fall","Nighttime","Male","Black",41,"Adult","Not of Hispanic Origin","No"
"11/18/19","Fall","Nighttime","Male","Black",30,"Adult","Not of Hispanic Origin","Yes"
"11/18/19","Fall","Nighttime","Male","Black",14,"Minor","NULL","No"
"11/18/19","Fall","Nighttime","Male","Other",16,"Minor","Hispanic Origin","No"
"11/18/19","Fall","Nighttime","Male","Black",12,"Minor","NULL","No"
"11/18/19","Fall","Nighttime","Male","Black",16,"Minor","Unknown","Yes"
"11/18/19","Fall","Nighttime","Male","Black",19,"Adult","Unknown","Yes"
"11/18/19","Fall","Nighttime","Male","Black",26,"Adult","Not of Hispanic Origin","Yes"
"11/18/19","Fall","Nighttime","Female","Black",30,"Adult","Unknown","No"
"11/18/19","Fall","Nighttime","Male","White",31,"Adult","Hispanic Origin","Yes"
"11/18/19","Fall","Nighttime","Male","White",40,"Adult","Hispanic Origin","Yes"
"11/18/19","Fall","Nighttime","Male","White",69,"Senior","Not of Hispanic Origin","No"
"11/18/19","Fall","Nighttime","Female","White",27,"Adult","Not of Hispanic Origin","No"
"11/18/19","Fall","Nighttime","Male","White",23,"Adult","Hispanic Origin","Yes"
"11/18/19","Fall","Nighttime","Male","White",25,"Adult","Hispanic Origin","Yes"
"11/18/19","Fall","Nighttime","Male","Black",49,"Adult","Not of Hispanic Origin","No"
"11/18/19","Fall","Nighttime","Male","Black",NA,"Unknown","NULL","No"
"11/19/19","Fall","DayTime","Male","Black",40,"Adult","Hispanic Origin","No"
"11/19/19","Fall","DayTime","Male","Black",21,"Adult","Not of Hispanic Origin","No"
"11/19/19","Fall","DayTime","Male","Black",19,"Adult","Not of Hispanic Origin","No"
"11/19/19","Fall","EarlyMorning","Male","White",56,"Senior","Not of Hispanic Origin","No"
"11/19/19","Fall","EarlyMorning","Male","Black",28,"Adult","Not of Hispanic Origin","No"
"11/19/19","Fall","EarlyMorning","Female","Black",32,"Adult","Unknown","No"
"11/19/19","Fall","EarlyMorning","Male","White",21,"Adult","NULL","Yes"
"11/19/19","Fall","EarlyMorning","Male","Black",32,"Adult","Unknown","No"
"11/19/19","Fall","EarlyMorning","Male","Black",34,"Adult","Not of Hispanic Origin","No"
"11/19/19","Fall","DayTime","Male","White",33,"Adult","Not of Hispanic Origin","No"
"11/19/19","Fall","DayTime","Male","Black",NA,"Unknown","Unknown","Yes"
"11/19/19","Fall","DayTime","Female","White",33,"Adult","Not of Hispanic Origin","Yes"
"11/19/19","Fall","DayTime","Male","White",35,"Adult","Not of Hispanic Origin","Yes"
"11/19/19","Fall","DayTime","Male","White",39,"Adult","Not of Hispanic Origin","Yes"
"11/19/19","Fall","DayTime","Male","Black",70,"Senior","Not of Hispanic Origin","No"
"11/19/19","Fall","DayTime","Female","White",24,"Adult","Not of Hispanic Origin","No"
"11/19/19","Fall","DayTime","Male","White",32,"Adult","Not of Hispanic Origin","No"
"11/19/19","Fall","DayTime","Female","Black",28,"Adult","Hispanic Origin","No"
"11/19/19","Fall","DayTime","Male","Black",52,"Adult","Not of Hispanic Origin","Unknown"
"11/19/19","Fall","DayTime","Male","Black",16,"Minor","NULL","Yes"
"11/19/19","Fall","DayTime","Male","Black",15,"Minor","Not of Hispanic Origin","Yes"
"11/19/19","Fall","DayTime","Male","White",32,"Adult","Not of Hispanic Origin","Yes"
"11/19/19","Fall","DayTime","Male","Black",71,"Senior","Not of Hispanic Origin","Unknown"
"11/19/19","Fall","DayTime","Male","Black",20,"Adult","Not of Hispanic Origin","Yes"
"11/19/19","Fall","DayTime","Male","Black",22,"Adult","Not of Hispanic Origin","Yes"
"11/19/19","Fall","Nighttime","Male","White",54,"Adult","Not of Hispanic Origin","No"
"11/19/19","Fall","Nighttime","Male","Black",24,"Adult","Unknown","Yes"
"11/19/19","Fall","Nighttime","Male","Black",37,"Adult","Not of Hispanic Origin","No"
"11/19/19","Fall","Nighttime","Male","Black",NA,"Unknown","Hispanic Origin","No"
"11/19/19","Fall","Nighttime","Female","Black",29,"Adult","Not of Hispanic Origin","Yes"
"11/19/19","Fall","Nighttime","Female","Asian",51,"Adult","Not of Hispanic Origin","No"
"11/19/19","Fall","Nighttime","Female","Black",24,"Adult","Not of Hispanic Origin","No"
"11/19/19","Fall","Nighttime","Male","White",41,"Adult","NULL","Yes"
"11/19/19","Fall","Nighttime","Male","Black",48,"Adult","Not of Hispanic Origin","Yes"
"11/19/19","Fall","Nighttime","Male","White",46,"Adult","Hispanic Origin","Yes"
"11/19/19","Fall","Nighttime","Female","Unknown",24,"Adult","Unknown","Unknown"
"11/19/19","Fall","Nighttime","Female","Black",31,"Adult","Not of Hispanic Origin","Yes"
"11/19/19","Fall","Nighttime","Male","Black",27,"Adult","Not of Hispanic Origin","No"
"11/19/19","Fall","Nighttime","Male","Black",32,"Adult","Not of Hispanic Origin","No"
"11/19/19","Fall","Nighttime","Female","Black",26,"Adult","Not of Hispanic Origin","No"
"11/19/19","Fall","Nighttime","Male","Black",15,"Minor","Not of Hispanic Origin","No"
"11/19/19","Fall","Nighttime","Male","Black",19,"Adult","NULL","Yes"
"11/19/19","Fall","Nighttime","Female","Black",15,"Minor","NULL","No"
"11/20/19","Fall","DayTime","Male","Black",25,"Adult","Not of Hispanic Origin","Yes"
"11/20/19","Fall","DayTime","Female","Black",20,"Adult","Unknown","Yes"
"11/20/19","Fall","EarlyMorning","Male","White",32,"Adult","Not of Hispanic Origin","No"
"11/20/19","Fall","EarlyMorning","Male","White",35,"Adult","Not of Hispanic Origin","No"
"11/20/19","Fall","EarlyMorning","Male","Black",26,"Adult","Hispanic Origin","Unknown"
"11/20/19","Fall","EarlyMorning","Male","Black",28,"Adult","Not of Hispanic Origin","Yes"
"11/20/19","Fall","EarlyMorning","Male","Black",23,"Adult","Not of Hispanic Origin","Yes"
"11/20/19","Fall","EarlyMorning","Male","Black",25,"Adult","Hispanic Origin","Yes"
"11/20/19","Fall","EarlyMorning","Male","Black",24,"Adult","NULL","No"
"11/20/19","Fall","EarlyMorning","Male","Black",29,"Adult","Not of Hispanic Origin","Yes"
"11/20/19","Fall","DayTime","Male","Black",31,"Adult","Unknown","No"
"11/20/19","Fall","DayTime","Male","Black",37,"Adult","Not of Hispanic Origin","No"
"11/20/19","Fall","DayTime","Male","Black",27,"Adult","Not of Hispanic Origin","Yes"
"11/20/19","Fall","DayTime","Female","Black",26,"Adult","Not of Hispanic Origin","Unknown"
"11/20/19","Fall","DayTime","Male","Black",25,"Adult","Not of Hispanic Origin","No"
"11/20/19","Fall","DayTime","Male","Black",24,"Adult","Not of Hispanic Origin","No"
"11/20/19","Fall","DayTime","Female","White",34,"Adult","Not of Hispanic Origin","No"
"11/20/19","Fall","DayTime","Male","White",35,"Adult","NULL","Unknown"
"11/20/19","Fall","DayTime","Male","Black",51,"Adult","Not of Hispanic Origin","Unknown"
"11/20/19","Fall","DayTime","Male","White",28,"Adult","Hispanic Origin","No"
"11/20/19","Fall","DayTime","Male","Black",22,"Adult","Not of Hispanic Origin","No"
"11/20/19","Fall","DayTime","Female","Black",21,"Adult","Not of Hispanic Origin","No"
"11/20/19","Fall","DayTime","Male","Black",47,"Adult","Not of Hispanic Origin","No"
"11/20/19","Fall","DayTime","Male","White",47,"Adult","Hispanic Origin","No"
"11/20/19","Fall","DayTime","Male","Black",55,"Adult","Not of Hispanic Origin","No"
"11/20/19","Fall","DayTime","Male","White",54,"Adult","NULL","Yes"
"11/20/19","Fall","DayTime","Male","Black",36,"Adult","Not of Hispanic Origin","Yes"
"11/20/19","Fall","DayTime","Male","Black",32,"Adult","Not of Hispanic Origin","No"
"11/20/19","Fall","Nighttime","Male","Black",18,"Minor","Not of Hispanic Origin","No"
"11/20/19","Fall","Nighttime","Male","White",57,"Senior","Not of Hispanic Origin","No"
"11/20/19","Fall","Nighttime","Male","Unknown",28,"Adult","NULL","No"
"11/20/19","Fall","Nighttime","Male","Black",24,"Adult","Unknown","Yes"
"11/20/19","Fall","Nighttime","Male","Black",23,"Adult","NULL","Yes"
"11/20/19","Fall","Nighttime","Male","Black",22,"Adult","Unknown","Yes"
"11/20/19","Fall","Nighttime","Female","Black",21,"Adult","Not of Hispanic Origin","No"
"11/20/19","Fall","Nighttime","Male","Black",20,"Adult","Not of Hispanic Origin","Yes"
"11/20/19","Fall","Nighttime","Male","Black",21,"Adult","Not of Hispanic Origin","Yes"
"11/20/19","Fall","Nighttime","Male","Black",26,"Adult","NULL","Yes"
"11/20/19","Fall","Nighttime","Female","Black",28,"Adult","NULL","Yes"
"11/20/19","Fall","Nighttime","Female","Black",26,"Adult","Not of Hispanic Origin","Yes"
"11/20/19","Fall","Nighttime","Female","Black",31,"Adult","Not of Hispanic Origin","Yes"
"11/20/19","Fall","Nighttime","Male","White",44,"Adult","Not of Hispanic Origin","No"
"11/20/19","Fall","Nighttime","Male","White",59,"Senior","Not of Hispanic Origin","No"
"11/20/19","Fall","Nighttime","Male","Black",39,"Adult","Not of Hispanic Origin","Yes"
"11/20/19","Fall","Nighttime","Male","Black",26,"Adult","Not of Hispanic Origin","No"
"11/20/19","Fall","Nighttime","Male","Black",24,"Adult","Not of Hispanic Origin","No"
"11/20/19","Fall","Nighttime","Male","Black",18,"Minor","NULL","No"
"11/21/19","Fall","DayTime","Male","Other",0,"Minor","Hispanic Origin","Yes"
"11/21/19","Fall","EarlyMorning","Male","White",28,"Adult","Unknown","Yes"
"11/21/19","Fall","EarlyMorning","Male","Black",20,"Adult","NULL","No"
"11/21/19","Fall","DayTime","Male","Black",52,"Adult","Unknown","No"
"11/21/19","Fall","DayTime","Male","Black",22,"Adult","Unknown","No"
"11/21/19","Fall","DayTime","Male","Black",24,"Adult","Unknown","No"
"11/21/19","Fall","DayTime","Male","Black",29,"Adult","Unknown","No"
"11/21/19","Fall","DayTime","Male","Black",31,"Adult","Not of Hispanic Origin","No"
"11/21/19","Fall","DayTime","Male","Black",33,"Adult","Not of Hispanic Origin","No"
"11/21/19","Fall","DayTime","Female","White",47,"Adult","Not of Hispanic Origin","Yes"
"11/21/19","Fall","DayTime","Male","White",48,"Adult","Not of Hispanic Origin","Yes"
"11/21/19","Fall","DayTime","Male","Black",77,"Senior","Not of Hispanic Origin","Unknown"
"11/21/19","Fall","DayTime","Female","Black",49,"Adult","Not of Hispanic Origin","Unknown"
"11/21/19","Fall","DayTime","Male","White",43,"Adult","Hispanic Origin","Unknown"
"11/21/19","Fall","DayTime","Male","Black",26,"Adult","Unknown","Yes"
"11/21/19","Fall","DayTime","Male","White",15,"Minor","Hispanic Origin","No"
"11/21/19","Fall","DayTime","Male","Black",18,"Minor","Hispanic Origin","No"
"11/21/19","Fall","DayTime","Female","White",16,"Minor","NULL","No"
"11/21/19","Fall","DayTime","Male","Black",15,"Minor","Not of Hispanic Origin","No"
"11/21/19","Fall","DayTime","Male","Black",21,"Adult","Not of Hispanic Origin","No"
"11/21/19","Fall","DayTime","Male","Black",22,"Adult","Not of Hispanic Origin","No"
"11/21/19","Fall","Nighttime","Male","Black",32,"Adult","Not of Hispanic Origin","No"
"11/21/19","Fall","Nighttime","Male","Black",28,"Adult","NULL","Yes"
"11/22/19","Fall","DayTime","Male","Black",30,"Adult","Not of Hispanic Origin","No"
"11/22/19","Fall","DayTime","Male","Black",38,"Adult","Not of Hispanic Origin","No"
"11/22/19","Fall","DayTime","Male","Black",41,"Adult","NULL","No"
"11/22/19","Fall","EarlyMorning","Male","White",34,"Adult","Not of Hispanic Origin","Yes"
"11/22/19","Fall","EarlyMorning","Male","Black",34,"Adult","Not of Hispanic Origin","Yes"
"11/22/19","Fall","EarlyMorning","Female","Black",31,"Adult","Not of Hispanic Origin","Yes"
"11/22/19","Fall","EarlyMorning","Female","Black",26,"Adult","Not of Hispanic Origin","Yes"
"11/22/19","Fall","EarlyMorning","Female","Black",28,"Adult","NULL","Yes"
"11/22/19","Fall","EarlyMorning","Female","Black",49,"Adult","Not of Hispanic Origin","No"
"11/22/19","Fall","EarlyMorning","Male","Black",35,"Adult","Not of Hispanic Origin","No"
"11/22/19","Fall","EarlyMorning","Male","NULL",NA,"Unknown","NULL","No"
"11/22/19","Fall","DayTime","Male","White",50,"Adult","NULL","Yes"
"11/22/19","Fall","DayTime","Female","Black",34,"Adult","Not of Hispanic Origin","No"
"11/22/19","Fall","DayTime","Female","White",31,"Adult","Hispanic Origin","Unknown"
"11/22/19","Fall","DayTime","Female","White",31,"Adult","Hispanic Origin","No"
"11/22/19","Fall","DayTime","Female","Black",49,"Adult","Not of Hispanic Origin","Yes"
"11/22/19","Fall","DayTime","Female","Black",47,"Adult","Not of Hispanic Origin","No"
"11/22/19","Fall","DayTime","Male","Black",65,"Senior","Not of Hispanic Origin","No"
"11/22/19","Fall","Nighttime","Male","White",26,"Adult","Not of Hispanic Origin","No"
"11/22/19","Fall","Nighttime","Male","White",15,"Minor","Hispanic Origin","No"
"11/22/19","Fall","Nighttime","Male","White",15,"Minor","Hispanic Origin","No"
"11/22/19","Fall","Nighttime","Male","Black",42,"Adult","Not of Hispanic Origin","No"
"11/22/19","Fall","Nighttime","Female","White",28,"Adult","NULL","No"
"11/22/19","Fall","Nighttime","Male","Black",49,"Adult","Not of Hispanic Origin","No"
"11/22/19","Fall","Nighttime","Male","Black",28,"Adult","Hispanic Origin","Yes"
"11/22/19","Fall","Nighttime","Male","Black",27,"Adult","Not of Hispanic Origin","Yes"
"11/22/19","Fall","Nighttime","Male","Black",25,"Adult","Not of Hispanic Origin","Yes"
"11/22/19","Fall","Nighttime","Male","Black",31,"Adult","Hispanic Origin","No"
"11/22/19","Fall","Nighttime","Male","Black",28,"Adult","Not of Hispanic Origin","No"
"11/22/19","Fall","Nighttime","Male","Black",32,"Adult","Unknown","No"
"11/22/19","Fall","Nighttime","Male","White",37,"Adult","Hispanic Origin","No"
"11/23/19","Fall","DayTime","Male","White",22,"Adult","Hispanic Origin","Yes"
"11/23/19","Fall","DayTime","Male","White",22,"Adult","Hispanic Origin","Unknown"
"11/23/19","Fall","DayTime","Male","Black",18,"Minor","NULL","Unknown"
"11/23/19","Fall","EarlyMorning","Male","Black",28,"Adult","Hispanic Origin","No"
"11/23/19","Fall","EarlyMorning","Male","Other",20,"Adult","NULL","No"
"11/23/19","Fall","EarlyMorning","Male","Black",29,"Adult","Not of Hispanic Origin","Yes"
"11/23/19","Fall","EarlyMorning","NULL","NULL",NA,"Unknown","NULL","No"
"11/23/19","Fall","DayTime","Male","Black",32,"Adult","Not of Hispanic Origin","No"
"11/23/19","Fall","DayTime","Male","Black",26,"Adult","Not of Hispanic Origin","No"
"11/23/19","Fall","DayTime","Male","Black",27,"Adult","Not of Hispanic Origin","No"
"11/23/19","Fall","DayTime","Male","White",15,"Minor","Hispanic Origin","No"
"11/23/19","Fall","DayTime","Male","White",18,"Minor","Hispanic Origin","No"
"11/23/19","Fall","DayTime","Male","White",32,"Adult","Not of Hispanic Origin","No"
"11/23/19","Fall","Nighttime","Male","Black",20,"Adult","Not of Hispanic Origin","Yes"
"11/23/19","Fall","Nighttime","Male","Black",19,"Adult","Hispanic Origin","No"
"11/23/19","Fall","Nighttime","Male","Black",37,"Adult","Not of Hispanic Origin","No"
"11/23/19","Fall","Nighttime","Male","Black",28,"Adult","Not of Hispanic Origin","No"
"11/23/19","Fall","Nighttime","Female","Black",27,"Adult","Not of Hispanic Origin","Unknown"
"11/23/19","Fall","Nighttime","Male","Black",27,"Adult","Not of Hispanic Origin","No"
"11/23/19","Fall","Nighttime","Male","Black",25,"Adult","Not of Hispanic Origin","Yes"
"11/23/19","Fall","Nighttime","Female","Black",27,"Adult","NULL","No"
"11/23/19","Fall","Nighttime","Female","White",21,"Adult","Not of Hispanic Origin","No"
"11/23/19","Fall","Nighttime","Male","White",21,"Adult","NULL","No"
"11/24/19","Fall","EarlyMorning","Male","White",20,"Adult","Not of Hispanic Origin","Yes"
"11/24/19","Fall","EarlyMorning","Male","Black",25,"Adult","Not of Hispanic Origin","Yes"
"11/24/19","Fall","EarlyMorning","Male","Black",30,"Adult","Not of Hispanic Origin","Yes"
"11/24/19","Fall","EarlyMorning","Male","Black",31,"Adult","Not of Hispanic Origin","Yes"
"11/24/19","Fall","EarlyMorning","Male","White",NA,"Unknown","Unknown","No"
